failure_mode,vehicle_id,length_of_study_time_step,in_study_repair,Spec_0,Spec_1,Spec_2,Spec_3,Spec_4,Spec_5,Spec_6,Spec_7,severity_anomaly_at_end,severity_signed_at_end,severity_pctdev_at_end,first_flag_time_step,lead_time,detected_within_lookback
component_x,231,181.4,0,Cat0,Cat0,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1,1.194913780348547,0.9852400707006188,135.64462,,,False
component_x,233,492.0,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.6955795927139666,-0.6160984921681886,42.358273,,,False
component_x,234,454.6,1,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.4338185409700756,-0.2502609881523227,37.894146,,,False
component_x,236,401.0,0,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1,1.458801144771732,-1.458801144771732,84.95779,,,False
component_x,237,205.8,1,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1,0.8758829427079062,0.5097120097846402,52.275864,27.2,178.59999923706056,False
component_x,240,322.8,0,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1,0.696260930522706,-0.5111580919843471,67.58959,38.6,284.2000015258789,False
component_x,241,418.6,1,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1,Cat0,Cat1,0.7913806128230281,0.7913806128230281,86.85144,1.0,417.6,False
component_x,242,439.8,0,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1,0.6584235147521723,-0.023021164644631224,55.357754,38.2,401.59999923706056,False
component_x,243,469.6,0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.3873025176156372,-0.15745614790925297,30.943659,382.4,87.20000610351565,False
component_x,244,475.6,0,Cat0,Cat3,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1,0.9230307985900447,0.7957517513657483,61.174397,,,False
component_x,245,279.0,0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,Cat0,1.491096777250786,0.0009056592155975244,154.59442,,,False
component_x,246,152.4,1,Cat0,Cat13,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.9338226320312248,-0.2513178828267863,25.73023,13.6,138.79999961853028,False
component_x,247,475.8,0,Cat1,Cat13,Cat0,Cat0,Cat0,Cat0,Cat4,Cat2,0.816536803182785,-0.7597163809430493,59.302994,372.8,103.00001220703126,False
component_x,249,450.4,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,2.419983141305991,-0.9587770294723242,371.21423,187.4,263.0000061035156,False
component_x,252,201.8,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.5916788972623793,-0.16479882717849684,39.124577,,,False
component_x,253,357.0,0,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.8552082636578126,0.12444362416876764,46.649616,,,False
component_x,254,488.8,0,Cat1,Cat10,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,0.5998171027025085,-0.2434436894434083,31.292542,117.0,371.8,False
component_x,255,480.2,1,Cat0,Cat16,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,0.5888278770818529,0.011610340098627622,48.151646,399.8,80.40001220703124,False
component_x,257,464.8,0,Cat0,Cat14,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5832402757987333,0.16387087788119717,45.465946,,,False
component_x,258,437.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.0739876445200822,-1.0638855303263133,87.54126,,,False
component_x,259,283.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.7337386360538098,-0.7152425595007011,69.27126,9.6,273.9999996185303,False
component_x,260,189.8,0,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1,0.23826575536876593,0.07164357061534969,22.472773,,,False
component_x,261,474.6,0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1,0.5596435741126194,0.1524349674103113,37.531597,,,False
component_x,262,497.6,0,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat2,Cat1,0.8658478458094431,0.05453284495350771,76.852325,145.6,351.9999938964844,False
component_x,263,197.8,0,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat3,Cat0,0.4555605249217994,0.18049337603380358,103.69343,66.0,131.8,False
component_x,267,216.8,0,Cat0,Cat4,Cat0,Cat0,Cat0,Cat0,Cat0,Cat2,0.5802532994524122,0.4240608029827316,64.9485,,,False
component_x,269,479.2,1,Cat0,Cat12,Cat2,Cat1,Cat0,Cat0,Cat0,Cat0,0.43639402710993136,0.08470352467696801,45.978394,235.6,243.59999389648436,False
component_x,270,285.8,0,Cat0,Cat10,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1,0.7330422140549865,0.042940717957506334,59.080257,,,False
component_x,271,395.0,0,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.375560315115396,-0.9014351025174957,187.92595,145.6,249.39999389648438,False
component_x,272,256.2,0,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.9981677903404366,-0.8635073266300201,65.15021,,,False
component_x,273,347.6,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.8765201956969193,-0.8005506036213959,74.817535,29.4,318.20000038146975,False
component_x,274,423.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.398182811066202,1.0441703961680278,68.38189,210.0,213.0,False
component_x,275,472.6,0,Cat1,Cat4,Cat0,Cat0,Cat0,Cat0,Cat5,Cat1,0.22406793735851957,0.028496846551689797,26.749054,14.8,457.79999980926516,False
component_x,276,487.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.776620965201512,-0.776620965201512,46.420643,,,False
component_x,277,205.8,0,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5606991003245981,-0.45046524307036107,51.57606,,,False
component_x,278,491.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat2,Cat0,Cat1,0.808617998085018,-0.016481182747930905,62.640717,99.6,392.00000152587893,False
component_x,279,483.0,0,Cat0,Cat17,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.8060573535933343,-0.46335850807168666,52.18169,188.0,295.0,False
component_x,280,202.2,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat1,0.2557682866223662,-0.21173243007469736,17.972452,,,False
component_x,281,269.2,0,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,1.611235985558196,0.12870785258100892,118.95709,251.0,18.19999999999999,True
component_x,282,492.6,0,Cat0,Cat4,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.920561687794382,0.7036972164180192,68.85586,299.4,193.20000610351565,False
component_x,284,474.0,0,Cat1,Cat9,Cat3,Cat1,Cat0,Cat1,Cat4,Cat0,1.0760528365645488,1.0442347589498164,359.8123,,,False
component_x,287,123.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.2053812516882185,0.11907934727575759,16.030748,,,False
component_x,288,492.6,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1,0.6527985823609381,-0.5043410481794554,71.21378,102.4,390.1999984741211,False
component_x,289,474.0,0,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1,1.8984248849536025,-1.8984248849536025,83.25509,,,False
component_x,290,488.4,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1,0.6882434189344725,0.2610400846509972,39.85063,120.8,367.59999694824216,False
component_x,291,436.4,0,Cat1,Cat6,Cat2,Cat0,Cat0,Cat0,Cat3,Cat2,0.6776068568782719,0.13620049271281068,71.16395,336.0,100.39999999999998,False
component_x,292,454.6,0,Cat0,Cat7,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.6740743861582262,0.6469645678404136,58.58835,,,False
component_x,293,491.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.5224949921066272,-0.25120967949751266,41.232796,35.6,455.6000015258789,False
component_x,294,488.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.8252533615507606,-0.36867540965383244,70.187416,,,False
component_x,295,424.0,0,Cat0,Cat3,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1,0.636581358783262,-0.3009580183300699,51.081192,,,False
component_x,296,135.6,0,Cat1,Cat6,Cat2,Cat0,Cat0,Cat0,Cat3,Cat2,0.5516851330189654,-0.4678723734236998,25.492706,93.8,41.79999694824218,True
component_x,297,358.4,0,Cat1,Cat9,Cat3,Cat0,Cat0,Cat0,Cat4,Cat1,0.9226746511367695,-0.12143070341065144,113.969696,,,False
component_x,298,375.0,0,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1,0.2599263287719817,0.030521840837025017,16.540077,14.0,361.0,False
component_x,300,302.4,1,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,0.41937350415273955,0.2179919622719214,28.894249,,,False
component_x,301,364.8,0,Cat0,Cat7,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.8512193658365472,-0.395863905156999,42.96288,,,False
component_x,304,401.6,0,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat0,0.6879574400426849,-0.3491521627952392,54.73329,33.8,367.8000007629395,False
component_x,305,451.0,0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.507393648788883,-0.505282002042997,43.41374,,,False
component_x,306,492.0,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1,1.2314388160937388,1.0657516206569742,139.3797,56.6,435.4000015258789,False
component_x,308,493.2,0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.47933670310046766,-0.38518022275422564,34.81316,42.4,450.7999984741211,False
component_x,310,384.4,1,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.6500027012306383,-0.600962348928049,42.038433,,,False
component_x,311,494.4,0,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1,1.0627405923323645,-0.42777701653609007,58.949585,428.0,66.39999999999998,False
component_x,312,346.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.9887926017876149,0.6642774209771883,83.118744,276.2,70.59998779296876,False
component_x,313,475.6,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0,0.6226682762497175,-0.20066726508804344,68.866234,,,False
component_x,314,173.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.8515739592833181,0.0725440718912197,80.49341,,,False
component_x,316,494.8,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0,0.5514149383126353,0.028312981631717138,52.292877,314.0,180.8,False
component_x,318,284.2,0,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.9738191140781086,-0.5087146968409232,65.78019,,,False
component_x,319,217.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.836836943245742,-0.6301323596791014,70.71093,208.0,9.400000000000006,True
component_x,321,489.2,0,Cat0,Cat11,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1,0.6670620198360102,-0.662275534306901,60.61177,,,False
component_x,322,485.8,0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,2.297935458037274,1.954721813487015,673.4732,50.0,435.8,False
component_x,323,490.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.77758891659215,-0.4041421606966487,61.28776,14.6,475.59999961853026,False
component_x,324,436.4,0,Cat1,Cat13,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,0.8799707319928977,0.283786997409482,72.87458,88.0,348.4,False
component_x,325,293.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.5382004093904725,0.4772473619687399,42.95996,,,False
component_x,326,286.8,0,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1,Cat0,Cat1,0.5347192187015485,-0.4264814888692474,34.120075,,,False
component_x,327,292.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.5831803135254727,-0.22393534406774054,26.072607,,,False
component_x,328,134.4,0,Cat1,Cat9,Cat4,Cat0,Cat0,Cat0,Cat4,Cat0,0.865333219400979,-0.30643992156814276,55.04721,,,False
component_x,329,466.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.820991102140801,-0.3136820512224266,101.456795,19.6,446.9999996185303,False
component_x,332,254.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1,0.7744475606113133,0.2044355259171632,96.6963,,,False
component_x,334,359.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,1.2336030228837098,0.6694603981696714,123.36143,,,False
component_x,335,275.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1,0.49635393167473474,-0.22533680470044584,54.504074,,,False
component_x,336,323.2,1,Cat0,Cat13,Cat2,Cat1,Cat0,Cat0,Cat1,Cat0,1.520770841301846,-1.520770841301846,78.203964,71.4,251.79999847412108,False
component_x,337,138.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.8053367168133444,0.09138496308796822,34.17763,,,False
component_x,338,487.4,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,0.4162978685158207,-0.2291745151892631,23.23203,77.0,410.4,False
component_x,341,478.0,0,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat0,0.7916262560089568,-0.7776009105568992,53.425262,283.6,194.39999389648438,False
component_x,342,291.8,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat1,0.8465751671309202,0.3146654643152079,42.811672,,,False
component_x,343,361.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.5839005487854538,0.31168457803774713,49.452282,,,False
component_x,346,351.8,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.9657859880908818,0.5018903571400551,79.01456,200.0,151.8,False
component_x,347,361.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.7287762956285792,-0.5137527945635295,24.323868,,,False
component_x,348,218.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.8999782533035954,-0.6939013102651344,47.994965,175.8,42.19999694824219,True
component_x,349,364.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.2837555712462083,0.0823309030368759,15.333336,,,False
component_x,350,481.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,1.4606879721059522,1.4575085775328651,191.8012,398.6,82.79999389648435,False
component_x,351,209.6,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.6515455465410261,0.07989852386286393,43.425312,,,False
component_x,352,491.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.35771526774032963,-0.011542935312289004,37.534637,100.6,390.8000015258789,False
component_x,353,492.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,1.154679242040003,0.022674191925824278,99.6048,,,False
component_x,354,221.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.6904413245558018,-0.5999898166789241,67.17475,55.8,165.80000076293945,False
component_x,355,484.8,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,1.1286624009839052,-0.4638379797392676,58.278454,382.2,102.59998779296876,False
component_x,356,288.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.9962908165029006,-0.33903052314932286,68.9083,,,False
component_x,357,142.4,0,Cat0,Cat13,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1,1.2927275699751648,-1.025178201492965,42.090836,,,False
component_x,358,141.4,1,Cat1,Cat9,Cat3,Cat0,Cat0,Cat0,Cat3,Cat0,0.6381796972450474,-0.46976918955608354,53.039143,,,False
component_x,360,211.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1,0.74837603870776,-0.6741390801039838,57.590992,,,False
component_x,361,299.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.8035383374546238,0.7070882264575785,100.90204,,,False
component_x,362,453.6,0,Cat1,Cat10,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,1.228973270786961,-1.1786907743314143,78.4553,,,False
component_x,365,476.0,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat1,0.7825578805762387,0.11493534957110141,51.68252,,,False
component_x,366,347.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.9847418110075598,-0.7001067911262382,46.182514,41.6,306.2000015258789,False
component_x,368,380.8,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.4605298225069509,0.12295830585676959,32.727966,,,False
component_x,370,175.6,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.3979629970419339,-0.2061805043244901,46.252193,,,False
component_x,371,218.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.6094060206960977,-0.15628426792633435,34.777332,,,False
component_x,372,476.0,0,Cat0,Cat10,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.41645992225233064,0.20382059437956124,32.31333,40.0,436.0,False
component_x,374,199.8,0,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat0,1.1000319399649023,0.09925199976805878,225.44627,,,False
component_x,375,363.2,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.6906869232865521,-0.34675476973769626,51.553677,,,False
component_x,376,277.0,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0,0.569612889809667,0.5034577107619117,42.389744,,,False
component_x,378,472.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.8947442147237904,-0.01793885372543776,65.133484,,,False
component_x,381,349.8,0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1,0.8551180146398775,-0.12111938012763512,47.12795,,,False
component_x,382,226.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.6284901446002616,-0.02412044550138363,29.92707,,,False
component_x,383,352.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.6775412302164231,0.42598256633866877,82.17533,38.8,314.00000076293946,False
component_x,384,283.6,1,Cat1,Cat0,Cat2,Cat0,Cat0,Cat1,Cat4,Cat1,1.2127690192556237,-1.1957998067917,66.17097,37.8,245.80000076293948,False
component_x,385,483.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.0201209940892517,-0.6941225596497872,56.595276,316.2,167.59998779296876,False
component_x,386,239.0,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.3443247536731,-0.3065122126626188,25.19494,139.6,99.39999389648438,False
component_x,388,152.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.8725601709290656,-0.3997798494531281,22.094385,,,False
component_x,389,476.0,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat2,0.7955764305183267,-0.6152181427547839,52.382812,,,False
component_x,390,152.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.41444446134100216,-0.11164070247059671,21.536455,,,False
component_x,391,236.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.3982567510657548,0.13410251641695106,28.091467,,,False
component_x,393,198.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.6349987028790203,0.4261839501803824,37.38155,,,False
component_x,394,490.6,0,Cat0,Cat11,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1,0.8778705210539592,-0.48919879873395566,62.994038,,,False
component_x,395,491.2,0,Cat1,Cat6,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,0.7545971485693248,-0.6757577982630371,75.28317,90.2,401.0000030517578,False
component_x,396,271.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.851091510349176,0.43852105231235655,54.652737,,,False
component_x,399,419.0,0,Cat0,Cat11,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1,1.3665910192154114,-0.713250753473157,88.93633,,,False
component_x,401,143.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.1576728299087469,-0.879403362991582,70.82211,,,False
component_x,402,470.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.7961662983903045,0.2751130258467169,48.82794,,,False
component_x,404,286.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,1.4414428304808897,-1.4414428304808897,81.47904,21.4,265.0000003814697,False
component_x,406,488.8,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.786601243456428,-0.6753566590010719,70.67454,119.0,369.8,False
component_x,408,288.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.4036713083483527,-0.01314751781439842,27.73068,84.8,203.59999694824216,False
component_x,409,488.0,0,Cat0,Cat7,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.5154320203245966,0.21603567008246993,33.55896,42.0,446.0,False
component_x,410,283.0,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.1665728418809909,-0.4486951387086467,70.9762,,,False
component_x,412,493.4,0,Cat0,Cat17,Cat2,Cat0,Cat0,Cat1,Cat2,Cat1,1.4203918655730143,1.4203918655730143,145.70949,219.0,274.4,False
component_x,413,247.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2,1.1705976457425258,-0.39500752174073667,53.82027,,,False
component_x,415,489.6,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,0.6869811306881418,-0.3769544526938513,42.084522,,,False
component_x,416,143.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.7059372887392898,0.39051013677325447,29.340872,,,False
component_x,418,490.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.014031990427419,0.08991050812917785,67.216896,89.6,400.6000015258789,False
component_x,419,291.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.6063106124616717,0.5781215083874751,75.65052,,,False
component_x,421,144.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,1.4393996051270372,-0.7018542465187446,13.931175,136.4,8.20000610351562,True
component_x,425,363.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.0685079930980779,-0.9536030727389727,78.68674,,,False
component_x,426,439.2,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,Cat4,Cat0,1.3746478316072226,1.032495677762422,60.660748,100.6,338.6000015258789,False
component_x,427,213.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.40427981179337386,0.110887559246712,23.145409,,,False
component_x,428,316.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.1179706354347936,-0.4100771369183298,80.98969,,,False
component_x,429,482.8,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,0.6040018710046279,0.24186011841588984,39.279346,,,False
component_x,430,360.8,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5537717851381153,-0.08627191029244803,39.29632,,,False
component_x,431,357.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.30486037234808633,-0.13281976011910643,23.963388,311.6,45.79999389648435,True
component_x,432,140.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.5154330809490322,-0.0988802149110129,30.320465,,,False
component_x,433,479.6,0,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat1,Cat0,0.5766530464140637,-0.5695433293803603,50.468525,,,False
component_x,434,460.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.7844083832966623,-0.45973515333293324,48.31859,194.8,265.1999969482422,False
component_x,436,181.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.0856256309147472,-1.006259012624256,71.594536,49.0,132.2,False
component_x,437,488.0,0,Cat1,Cat6,Cat2,Cat0,Cat0,Cat0,Cat3,Cat2,1.3247237203825728,-0.9424629182862287,96.3678,,,False
component_x,440,286.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.3890277200345526,0.031005742206110253,31.597647,,,False
component_x,441,390.4,0,Cat0,Cat12,Cat0,Cat1,Cat0,Cat0,Cat1,Cat0,1.0252501090455999,0.8033317553542161,130.62743,,,False
component_x,442,486.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,0.5210779650742917,-0.3065739379035413,55.46886,126.6,359.4000015258789,False
component_x,443,466.6,0,Cat1,Cat18,Cat0,Cat0,Cat0,Cat0,Cat3,Cat0,0.3993570954290719,0.18148677299421678,41.850887,97.2,369.40000305175784,False
component_x,445,490.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,1.678006345172889,0.7114141560353596,136.00471,,,False
component_x,447,301.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5418889920367781,0.07024423211748598,53.341904,254.0,47.19999999999999,True
component_x,451,408.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.0051340846655554,0.8068784235821553,79.53417,,,False
component_x,452,488.2,0,Cat1,Cat3,Cat2,Cat0,Cat0,Cat1,Cat4,Cat0,2.2692181328148533,-2.2692181328148533,97.95217,,,False
component_x,453,320.6,0,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat3,Cat0,0.6295301657085443,0.5218126642928801,62.647034,,,False
component_x,454,157.6,0,Cat1,Cat16,Cat0,Cat1,Cat0,Cat0,Cat4,Cat1,0.8023182345101842,0.1502088968297283,53.249012,,,False
component_x,455,470.2,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,1.6218183389580345,0.18874514517232796,104.91091,,,False
component_x,456,229.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.6147599292107787,-0.49671680910098365,50.0604,,,False
component_x,457,409.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1,0.36903155358873074,0.16628272110044584,32.21106,,,False
component_x,458,470.6,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1,0.7883120954256851,-0.7849401159559316,72.12769,,,False
